CellID,X_centroid,Y_centroid
36711,5265.234693877551,5383.448979591837
36777,5312.370165745856,5492.232044198895
36778,5706.691056910569,5097.109756097561
37200,5057.69696969697,5146.388888888889
37292,5295.455497382199,5051.476439790576
37498,5406.860215053764,5564.584229390681
37635,5198.088235294118,5602.495098039216
37647,5495.637096774193,5161.895161290323
37737,5629.761111111111,4994.55
37867,5115.212765957447,5332.734042553191
37980,5052.072527472527,5343.206593406593
37988,5391.8125,5234.7890625
38312,5279.761904761905,5170.261904761905
38334,5681.552,5390.694
38349,5151.584795321637,5477.555555555556
38376,5077.607329842932,5203.696335078534
38425,5304.1,5523.851724137931
38428,5392.830882352941,5129.279411764706
38721,5620.775933609959,5243.97510373444
38795,5574.958762886598,5109.515463917526
38829,5318.7109375,5655.19140625
38929,5438.994350282486,5377.847457627118
38983,5694.995633187773,5335.4497816593885
38992,5305.229885057472,5233.459770114942
39132,5394.622317596567,5247.768240343347
39249,5236.714285714285,5137.355311355312
39426,5470.75,5624.989361702128
39497,5130.219512195122,5333.983739837398
39889,5787.028235294118,5373.044705882353
40028,5641.18992248062,5007.399224806201
40299,5690.221476510067,5551.758389261745
40335,5267.334164588528,5457.800498753118
40386,5411.024193548387,5414.012096774193
40512,5356.146341463415,5192.934959349594
40531,5408.34188034188,5116.452991452991
40558,5149.326732673268,5319.80198019802
40718,5103.782122905028,5373.469273743017
40732,5490.963636363636,5147.045454545455
40771,5599.224199288256,5585.526690391459
40825,5538.08870967742,5638.370967741936
40992,5201.945525291829,5288.330739299611
41280,5347.796052631579,4962.473684210527
41297,5310.734782608695,5631.413043478261
41392,5617.765042979942,5519.409742120344
41414,5072.513833992095,5390.731225296443
41430,5054.296703296704,5407.857142857143
41450,5256.528428093646,5595.374581939799
41465,5633.419014084507,5325.242957746479
41536,5587.19708029197,5011.1021897810215
41633,5509.186440677966,5406.308474576271
41743,5126.966292134832,5385.539325842697
41801,5228.18125,5162.3375
41815,5432.990476190476,5022.604761904762
41909,5202.880733944954,5617.619266055046
41954,5481.619047619048,5218.465608465608
41968,5562.377622377622,4898.664335664335
42166,5631.584507042254,4973.718309859155
42276,5668.616666666667,5424.795833333334
42386,5435.476454293629,5487.019390581718
42501,5308.752475247525,5290.851485148515
